,Date,Species,Block,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,zip_code,day_of_year,month,day_of week,year,trap_percent_of_all_mosquitos,trap_percent_with_wnv,trap_percent_with_wnv2,Depart,Sunrise,Sunset,hours_in_day,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,StnPressure,SeaLevel,ResultSpeed,AvgSpeed,ResultDir,CodeSum
6483,2011-07-11,CULEX PIPIENS/RESTUANS,46,T003,41.964242,-87.757639,8,1,0,60630,192,7,0,2011,0.009967490873007058,0.010401188707280832,0.11475409836065571,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6484,2011-07-11,CULEX RESTUANS,46,T003,41.964242,-87.757639,8,10,0,60630,192,7,0,2011,0.009967490873007058,0.010401188707280832,0.11475409836065571,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6485,2011-07-11,CULEX PIPIENS,46,T003,41.964242,-87.757639,8,2,0,60630,192,7,0,2011,0.009967490873007058,0.010401188707280832,0.11475409836065571,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6486,2011-07-11,CULEX PIPIENS/RESTUANS,70,T008,42.008314,-87.77792099999999,9,47,0,60646,192,7,0,2011,0.01975725531142855,0.0037481259370314842,0.07194244604316545,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6487,2011-07-11,CULEX RESTUANS,70,T008,42.008314,-87.77792099999999,9,43,0,60646,192,7,0,2011,0.01975725531142855,0.0037481259370314842,0.07194244604316545,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6488,2011-07-11,CULEX PIPIENS/RESTUANS,11,T047,41.868142,-87.696269,9,16,0,60612,192,7,0,2011,0.007383052303408645,0.003009027081243731,0.02631578947368421,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6489,2011-07-11,CULEX PIPIENS/RESTUANS,11,T047,41.868142,-87.696269,9,36,0,60612,192,7,0,2011,0.007383052303408645,0.003009027081243731,0.02631578947368421,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6490,2011-07-11,CULEX RESTUANS,11,T047,41.868142,-87.696269,9,46,0,60612,192,7,0,2011,0.007383052303408645,0.003009027081243731,0.02631578947368421,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6491,2011-07-11,CULEX PIPIENS/RESTUANS,12,T018,42.010412,-87.66214000000001,8,2,0,60626,192,7,0,2011,0.0008960374410355527,0.0,0.0,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6492,2011-07-11,CULEX PIPIENS/RESTUANS,10,T030,41.899229999999996,-87.716788,9,7,0,60651,192,7,0,2011,0.013344293130132776,0.004439511653718091,0.06349206349206349,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6493,2011-07-11,CULEX RESTUANS,10,T030,41.899229999999996,-87.716788,9,5,0,60651,192,7,0,2011,0.013344293130132776,0.004439511653718091,0.06349206349206349,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6494,2011-07-11,CULEX RESTUANS,33,T144,41.94016,-87.794896,9,3,0,60634,192,7,0,2011,0.005094824458119506,0.0029069767441860465,0.02702702702702703,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6495,2011-07-11,CULEX PIPIENS/RESTUANS,11,T160,41.903002,-87.68826700000001,8,47,0,60622,192,7,0,2011,0.004931908559749406,0.006006006006006006,0.04395604395604396,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6496,2011-07-11,CULEX RESTUANS,11,T160,41.903002,-87.68826700000001,8,37,0,60622,192,7,0,2011,0.004931908559749406,0.006006006006006006,0.04395604395604396,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6497,2011-07-11,CULEX TERRITANS,11,T160,41.903002,-87.68826700000001,8,1,0,60622,192,7,0,2011,0.004931908559749406,0.006006006006006006,0.04395604395604396,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6498,2011-07-11,CULEX RESTUANS,33,T095,41.704336,-87.70373599999999,8,1,0,60655,192,7,0,2011,0.004391323987884981,0.008431703204047217,0.05555555555555556,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6499,2011-07-11,CULEX PIPIENS/RESTUANS,17,T039,41.911823999999996,-87.726737,9,4,0,60639,192,7,0,2011,0.0029917283155236635,0.009900990099009901,0.05,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6500,2011-07-11,CULEX PIPIENS/RESTUANS,22,T061,41.801179,-87.679447,8,14,0,60609,192,7,0,2011,0.006220425210494746,0.009523809523809525,0.07766990291262134,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6501,2011-07-11,CULEX RESTUANS,22,T061,41.801179,-87.679447,8,2,0,60609,192,7,0,2011,0.006220425210494746,0.009523809523809525,0.07766990291262134,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6502,2011-07-11,CULEX PIPIENS/RESTUANS,52,T065,41.778296999999995,-87.752411,9,3,0,60638,192,7,0,2011,0.00796806848391946,0.004646840148698885,0.045871559633027525,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6503,2011-07-11,CULEX RESTUANS,52,T065,41.778296999999995,-87.752411,9,16,0,60638,192,7,0,2011,0.00796806848391946,0.004646840148698885,0.045871559633027525,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6504,2011-07-11,CULEX RESTUANS,10,T073,41.773215,-87.60088,8,18,0,60637,192,7,0,2011,0.006309288427787528,0.004694835680751174,0.03125,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6505,2011-07-11,CULEX RESTUANS,39,T074,41.822536,-87.66634300000001,9,3,0,60609,192,7,0,2011,0.006820251927221025,0.002171552660152009,0.017391304347826087,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6506,2011-07-11,CULEX PIPIENS/RESTUANS,77,T080,41.754676,-87.612922,9,3,0,60619,192,7,0,2011,0.0034064233295566467,0.004347826086956522,0.021739130434782608,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6507,2011-07-11,CULEX TERRITANS,77,T080,41.754676,-87.612922,9,1,0,60619,192,7,0,2011,0.0034064233295566467,0.004347826086956522,0.021739130434782608,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6508,2011-07-11,CULEX RESTUANS,40,T081,41.821582,-87.62779599999999,9,3,0,60609,192,7,0,2011,0.001532890498300491,0.014492753623188406,0.06818181818181818,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6509,2011-07-11,CULEX PIPIENS/RESTUANS,50,T082,41.803422999999995,-87.642984,8,4,0,60609,192,7,0,2011,0.006605499152096802,0.008968609865470852,0.08163265306122448,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6510,2011-07-11,CULEX RESTUANS,50,T082,41.803422999999995,-87.642984,8,2,0,60609,192,7,0,2011,0.006605499152096802,0.008968609865470852,0.08163265306122448,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6511,2011-07-11,CULEX RESTUANS,79,T083,41.754292,-87.590773,9,1,0,60617,192,7,0,2011,0.0024881700841978983,0.005952380952380952,0.02702702702702703,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6512,2011-07-11,CULEX PIPIENS/RESTUANS,52,T114,41.798697,-87.736812,8,37,0,60632,192,7,0,2011,0.01600278438080851,0.0041647385469689956,0.060810810810810814,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6513,2011-07-11,CULEX RESTUANS,52,T114,41.798697,-87.736812,8,39,0,60632,192,7,0,2011,0.01600278438080851,0.0041647385469689956,0.060810810810810814,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6514,2011-07-11,CULEX RESTUANS,52,T114,41.798697,-87.736812,8,48,0,60632,192,7,0,2011,0.01600278438080851,0.0041647385469689956,0.060810810810810814,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6515,2011-07-11,CULEX PIPIENS,52,T114,41.798697,-87.736812,8,6,0,60632,192,7,0,2011,0.01600278438080851,0.0041647385469689956,0.060810810810810814,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6516,2011-07-11,CULEX RESTUANS,63,T155,41.776156,-87.778927,9,1,0,60638,192,7,0,2011,0.003924792097097876,0.011320754716981131,0.06976744186046512,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6517,2011-07-11,CULEX PIPIENS/RESTUANS,37,T063,41.82561,-87.726549,9,10,0,60623,192,7,0,2011,0.004494997741393227,0.0032948929159802307,0.019230769230769232,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6518,2011-07-11,CULEX RESTUANS,37,T063,41.82561,-87.726549,9,26,0,60623,192,7,0,2011,0.004494997741393227,0.0032948929159802307,0.019230769230769232,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6519,2011-07-11,CULEX PIPIENS/RESTUANS,12,T115,41.673408,-87.599862,5,50,0,60628,192,7,0,2011,0.16045734935833353,0.0018921912497692449,0.07564575645756463,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6520,2011-07-11,CULEX PIPIENS/RESTUANS,12,T115,41.673408,-87.599862,5,44,0,60628,192,7,0,2011,0.16045734935833353,0.0018921912497692449,0.07564575645756463,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6521,2011-07-11,CULEX RESTUANS,12,T115,41.673408,-87.599862,5,29,0,60628,192,7,0,2011,0.16045734935833353,0.0018921912497692449,0.07564575645756463,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6522,2011-07-11,CULEX PIPIENS/RESTUANS,10,T138,41.726465000000005,-87.585413,5,37,0,60617,192,7,0,2011,0.07357874391842356,0.001610305958132045,0.05095541401273885,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6523,2011-07-11,CULEX RESTUANS,10,T138,41.726465000000005,-87.585413,5,21,0,60617,192,7,0,2011,0.07357874391842356,0.001610305958132045,0.05095541401273885,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6524,2011-07-11,CULEX TERRITANS,10,T138,41.726465000000005,-87.585413,5,1,0,60617,192,7,0,2011,0.07357874391842356,0.001610305958132045,0.05095541401273885,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6525,2011-07-11,CULEX PIPIENS/RESTUANS,13,T200,41.678618,-87.559308,5,7,0,60617,192,7,0,2011,0.010130406771377158,0.0007309941520467836,0.007751937984496124,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6526,2011-07-11,CULEX RESTUANS,13,T200,41.678618,-87.559308,5,11,0,60617,192,7,0,2011,0.010130406771377158,0.0007309941520467836,0.007751937984496124,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6527,2011-07-11,CULEX TERRITANS,13,T200,41.678618,-87.559308,5,3,0,60617,192,7,0,2011,0.010130406771377158,0.0007309941520467836,0.007751937984496124,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6528,2011-07-11,CULEX RESTUANS,13,T209,41.740641,-87.546587,5,2,0,60617,192,7,0,2011,0.008242063403905538,0.0026954177897574125,0.023076923076923078,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6529,2011-07-11,CULEX PIPIENS/RESTUANS,37,T212,41.680946,-87.535198,8,4,0,60617,192,7,0,2011,0.019216670739564127,0.0011560693641618498,0.019736842105263157,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6530,2011-07-11,CULEX RESTUANS,37,T212,41.680946,-87.535198,8,1,0,60617,192,7,0,2011,0.019216670739564127,0.0011560693641618498,0.019736842105263157,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6531,2011-07-11,CULEX TERRITANS,37,T212,41.680946,-87.535198,8,2,0,60617,192,7,0,2011,0.019216670739564127,0.0011560693641618498,0.019736842105263157,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6532,2011-07-11,CULEX PIPIENS/RESTUANS,24,T128,41.704572,-87.56566600000001,8,5,0,60617,192,7,0,2011,0.02454846377713105,0.0033182503770739064,0.06874999999999999,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6533,2011-07-11,CULEX RESTUANS,24,T128,41.704572,-87.56566600000001,8,4,0,60617,192,7,0,2011,0.02454846377713105,0.0033182503770739064,0.06874999999999999,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6534,2011-07-11,CULEX PIPIENS/RESTUANS,89,T099,41.733643,-87.55551,8,3,0,60617,192,7,0,2011,0.001021926998866994,0.0,0.0,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6535,2011-07-11,CULEX PIPIENS/RESTUANS,10,T102,41.750498,-87.605294,5,14,0,60637,192,7,0,2011,0.006405556913188042,0.0023121387283236996,0.017857142857142856,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6536,2011-07-11,CULEX RESTUANS,10,T102,41.750498,-87.605294,5,2,0,60637,192,7,0,2011,0.006405556913188042,0.0023121387283236996,0.017857142857142856,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6537,2011-07-11,CULEX PIPIENS/RESTUANS,58,T027,41.984809000000006,-87.728492,8,4,0,60646,192,7,0,2011,0.004931908559749406,0.010510510510510511,0.07526881720430109,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6538,2011-07-11,CULEX RESTUANS,58,T027,41.984809000000006,-87.728492,8,14,0,60646,192,7,0,2011,0.004931908559749406,0.010510510510510511,0.07526881720430109,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6539,2011-07-11,CULEX TERRITANS,58,T027,41.984809000000006,-87.728492,8,5,0,60646,192,7,0,2011,0.004931908559749406,0.010510510510510511,0.07526881720430109,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6540,2011-07-11,CULEX PIPIENS/RESTUANS,40,T221,41.659112,-87.53869300000001,8,1,0,60633,192,7,0,2011,0.012581550515036398,0.00529723366686286,0.08035714285714284,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6541,2011-07-11,CULEX RESTUANS,40,T221,41.659112,-87.53869300000001,8,2,0,60633,192,7,0,2011,0.012581550515036398,0.00529723366686286,0.08035714285714284,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6542,2011-07-11,CULEX PIPIENS/RESTUANS,91,T009,41.992478000000006,-87.862995,8,3,0,60018,192,7,0,2011,0.01436622012899977,0.004639175257731959,0.08108108108108109,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6543,2011-07-11,CULEX RESTUANS,91,T009,41.992478000000006,-87.862995,8,3,0,60018,192,7,0,2011,0.01436622012899977,0.004639175257731959,0.08108108108108109,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6544,2011-07-11,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,50,0,60666,192,7,0,2011,0.1139374551055621,0.004289613934745873,0.08800000000000008,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6545,2011-07-11,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,22,0,60666,192,7,0,2011,0.1139374551055621,0.004289613934745873,0.08800000000000008,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6546,2011-07-11,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,31,0,60666,192,7,0,2011,0.1139374551055621,0.004289613934745873,0.08800000000000008,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6547,2011-07-11,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,33,0,60666,192,7,0,2011,0.1139374551055621,0.004289613934745873,0.08800000000000008,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6548,2011-07-11,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,50,0,60666,192,7,0,2011,0.1139374551055621,0.004289613934745873,0.08800000000000008,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6549,2011-07-11,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,25,0,60666,192,7,0,2011,0.1139374551055621,0.004289613934745873,0.08800000000000008,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6550,2011-07-11,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,6,0,60666,192,7,0,2011,0.1139374551055621,0.004289613934745873,0.08800000000000008,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6551,2011-07-11,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,8,0,60666,192,7,0,2011,0.1139374551055621,0.004289613934745873,0.08800000000000008,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6552,2011-07-11,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,50,0,60666,192,7,0,2011,0.1139374551055621,0.004289613934745873,0.08800000000000008,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6553,2011-07-11,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,37,0,60666,192,7,0,2011,0.1139374551055621,0.004289613934745873,0.08800000000000008,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6554,2011-07-11,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,10,0,60666,192,7,0,2011,0.1139374551055621,0.004289613934745873,0.08800000000000008,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6555,2011-07-11,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,50,0,60666,192,7,0,2011,0.1139374551055621,0.004289613934745873,0.08800000000000008,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6556,2011-07-11,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,16,0,60666,192,7,0,2011,0.1139374551055621,0.004289613934745873,0.08800000000000008,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6557,2011-07-11,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,44,0,60666,192,7,0,2011,0.1139374551055621,0.004289613934745873,0.08800000000000008,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6558,2011-07-11,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,23,0,60666,192,7,0,2011,0.1139374551055621,0.004289613934745873,0.08800000000000008,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6559,2011-07-11,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,50,0,60666,192,7,0,2011,0.1139374551055621,0.004289613934745873,0.08800000000000008,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6560,2011-07-11,CULEX PIPIENS,10,T900,41.974689,-87.890615,9,2,0,60666,192,7,0,2011,0.1139374551055621,0.004289613934745873,0.08800000000000008,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6561,2011-07-11,CULEX PIPIENS/RESTUANS,10,T903,41.957799,-87.930995,5,26,0,60106,192,7,0,2011,0.017232058886691992,0.004297378599054577,0.07142857142857144,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6562,2011-07-11,CULEX PIPIENS/RESTUANS,10,T903,41.957799,-87.930995,5,16,0,60106,192,7,0,2011,0.017232058886691992,0.004297378599054577,0.07142857142857144,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6563,2011-07-11,CULEX RESTUANS,10,T903,41.957799,-87.930995,5,14,0,60106,192,7,0,2011,0.017232058886691992,0.004297378599054577,0.07142857142857144,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
6564,2011-07-11,CULEX RESTUANS,10,T903,41.957799,-87.930995,5,39,0,60106,192,7,0,2011,0.017232058886691992,0.004297378599054577,0.07142857142857144,7.0,4.433333333333334,19.466666666666665,15.033333333333331,88.0,71.0,80.0,71.0,74.0,0.0,15.0,29.12,29.82,5.5,8.5,25.0,['HZ']
